event_id,user_id,session_id,event_type,product_id,search_query,device_type,timestamp
8e672dd0-9138-4b11-b438-1e49a6516b2e,,sess_ee553a28114f477e,product_view,152,,mobile,2026-08-29T15:50:10.050533+00:00
010a9ba7-14c2-41b0-a8d1-81d6b033129d,,sess_ee553a28114f477e,product_view,42,,mobile,2026-08-29T15:49:44.050533+00:00
70577386-bce2-44f4-b7fd-b9ead6bf7e3f,9943,sess_3993da64c8b44746,checkout_abandoned,,,desktop,2026-08-29T15:49:12.474645+00:00
5a96f0cd-fa04-4675-8714-9cd4b2089286,,sess_ee553a28114f477e,product_view,107,,mobile,2026-08-29T15:48:44.050533+00:00
5316488f-08e3-4365-8927-7b2761c96a9b,,sess_ee553a28114f477e,category_view,,,mobile,2026-08-29T15:48:25.050533+00:00
36f24b76-2fd1-40ce-9e06-9f17b014e60b,9943,sess_3993da64c8b44746,checkout_started,,,desktop,2026-08-29T15:48:20.474645+00:00
0fd166d8-0080-42d3-b977-28591d24a1c7,,sess_ee553a28114f477e,homepage_view,,,mobile,2026-08-29T15:48:10.050533+00:00
f4035298-82f0-4cc2-a5cd-55bcf520b4f6,,sess_ee553a28114f477e,session_start,,,mobile,2026-08-29T15:48:07.050533+00:00
02cd0c00-a9c6-4806-bd7c-b7fb0cb6e04e,9943,sess_3993da64c8b44746,add_to_cart,169,,desktop,2026-08-29T15:47:35.474645+00:00
a6e0a57f-9c8c-4c32-b2b2-39e65e267f50,9943,sess_3993da64c8b44746,product_view,169,oversized tee,desktop,2026-08-29T15:47:08.474645+00:00
2007633a-8dcf-4d7c-8988-434bfa3d6242,9943,sess_3993da64c8b44746,search,,oversized tee,desktop,2026-08-29T15:47:03.474645+00:00
bda377ca-3fb9-4138-a866-41fdaf47f1bf,9943,sess_3993da64c8b44746,homepage_view,,,desktop,2026-08-29T15:46:50.474645+00:00
f61ca473-62d6-410c-8795-a621c4751ba7,9943,sess_3993da64c8b44746,session_start,,,desktop,2026-08-29T15:46:44.474645+00:00
abb43567-e49b-43ab-be2d-4d793ecee372,,sess_4df812f2ca7e48a4,checkout_abandoned,,,mobile,2026-08-29T15:45:28.170316+00:00
d2e9af62-9499-47ea-9c36-40f3a2b42c5c,,sess_4df812f2ca7e48a4,checkout_started,,,mobile,2026-08-29T15:44:38.170316+00:00
f385e12b-2c5e-4b15-8b24-077fb28d0600,,sess_4df812f2ca7e48a4,add_to_cart,62,,mobile,2026-08-29T15:44:14.170316+00:00
90ae4e2e-db7f-46f2-bf65-459ce1efe3dc,,sess_4df812f2ca7e48a4,product_view,62,white sneakers,mobile,2026-08-29T15:43:36.170316+00:00
ebfb18fc-f06d-46b9-b6c9-c32c616b05aa,,sess_4df812f2ca7e48a4,search,,white sneakers,mobile,2026-08-29T15:43:28.170316+00:00
e809f7b3-5d2a-4ad9-8bdf-be5918e0b496,,sess_4df812f2ca7e48a4,homepage_view,,,mobile,2026-08-29T15:43:14.170316+00:00
5cd3a41d-f2cd-4732-a687-aacddabe471c,,sess_4df812f2ca7e48a4,session_start,,,mobile,2026-08-29T15:43:11.170316+00:00
bd0135d8-c8a8-44f3-befa-b352cf50fbe9,9131,sess_855d5146de534be1,homepage_view,,,mobile,2026-08-29T15:40:03.174065+00:00
85652b89-dbb8-4182-b4cf-ea326885394c,9131,sess_855d5146de534be1,session_start,,,mobile,2026-08-29T15:40:00.174065+00:00
29b4aa6f-f636-436a-9b6e-0592399ea0b5,,sess_8338f2c4a67c4a28,product_view,97,,desktop,2026-08-29T15:39:27.347001+00:00
95369c27-8605-4995-a5ea-47a093e9e385,6999,sess_3667d8be13d7427d,checkout_abandoned,,,mobile,2026-08-29T15:39:08.190928+00:00
63352cce-0092-425f-b2bc-8973d5782056,,sess_8338f2c4a67c4a28,product_view,117,,desktop,2026-08-29T15:38:36.347001+00:00
f85b5f43-1588-44ba-8d7c-d998ab84fe58,6999,sess_3667d8be13d7427d,checkout_started,,,mobile,2026-08-29T15:38:32.190928+00:00
5a5fac82-4e9b-46ce-8a05-44e6d5812b38,6999,sess_3667d8be13d7427d,add_to_cart,98,,mobile,2026-08-29T15:37:57.190928+00:00
0857fb2c-a091-43c4-9faf-7dc02f5606f7,,sess_8338f2c4a67c4a28,product_view,177,,desktop,2026-08-29T15:37:53.347001+00:00
cb60b9ff-a78f-441c-be67-a1204c8374cd,,sess_8338f2c4a67c4a28,category_view,,,desktop,2026-08-29T15:37:45.347001+00:00
d176ab21-3f55-4f13-99cf-f67257e08031,,sess_8338f2c4a67c4a28,homepage_view,,,desktop,2026-08-29T15:37:30.347001+00:00
be9ca10e-e3bd-4a51-b6a6-5ec126a015d8,,sess_8338f2c4a67c4a28,session_start,,,desktop,2026-08-29T15:37:23.347001+00:00
75803a24-84a2-4149-bfd7-6055b302f195,6999,sess_3667d8be13d7427d,product_view,98,denim jeans,mobile,2026-08-29T15:37:23.190928+00:00
024f0ca2-9ec4-43c0-9ef6-4d1eb1ec3dcf,6999,sess_3667d8be13d7427d,search,,denim jeans,mobile,2026-08-29T15:37:16.190928+00:00
b6c061da-2945-48f4-a3a5-aea37ae733b8,6999,sess_3667d8be13d7427d,homepage_view,,,mobile,2026-08-29T15:37:08.190928+00:00
a476ccbf-d3b2-40c6-aa5f-3b662ee45863,6999,sess_3667d8be13d7427d,session_start,,,mobile,2026-08-29T15:37:04.190928+00:00
f2e74ae3-aea7-4c89-9294-035dd366455b,7490,sess_0a47daa0d98a4ee0,homepage_view,,,mobile,2026-08-29T15:34:57.780298+00:00
4e5a8968-53f2-4c1f-b624-e46dac48ac7a,7490,sess_0a47daa0d98a4ee0,session_start,,,mobile,2026-08-29T15:34:47.780298+00:00
b460ecb7-8733-4979-901b-aadf66498875,10806,sess_fd6008b5b8b14ff4,purchase_completed,80,,tablet,2026-08-29T15:33:45.706143+00:00
aff80840-c504-4e12-8da9-c0be5fb52e93,11832,sess_82fe712c657b4c69,checkout_abandoned,,,mobile,2026-08-29T15:33:21.427290+00:00
f0b80b49-f332-4293-80ae-cdb20fbfecbe,10806,sess_fd6008b5b8b14ff4,checkout_started,,,tablet,2026-08-29T15:32:54.706143+00:00
fa99d11a-03b2-4987-a046-e8710cec4e12,11832,sess_82fe712c657b4c69,checkout_started,,,mobile,2026-08-29T15:32:46.427290+00:00
32759cf4-f41c-4257-b6da-c3bcdda52317,10806,sess_fd6008b5b8b14ff4,add_to_cart,80,,tablet,2026-08-29T15:32:25.706143+00:00
55e16cbd-518c-4a55-8f2e-9de184030132,11832,sess_82fe712c657b4c69,add_to_cart,68,,mobile,2026-08-29T15:32:07.427290+00:00
9008ca00-a649-4625-b833-90a9e32ec489,10806,sess_fd6008b5b8b14ff4,product_view,80,summer cotton casual kurta below 1500,tablet,2026-08-29T15:31:52.706143+00:00
8289b25a-d5e7-43c2-9fac-cc9a84532ee5,11832,sess_82fe712c657b4c69,product_view,68,sunglasses,mobile,2026-08-29T15:31:46.427290+00:00
3034d741-16e8-413e-aa02-0923f0eabc8d,10806,sess_fd6008b5b8b14ff4,search,,summer cotton casual kurta below 1500,tablet,2026-08-29T15:31:40.706143+00:00
807ee279-2c31-4858-b7dd-33e80a49978b,11832,sess_82fe712c657b4c69,search,,sunglasses,mobile,2026-08-29T15:31:34.427290+00:00
1bbe530a-3fe5-4b0e-85a7-a43b9b38de6c,10806,sess_fd6008b5b8b14ff4,homepage_view,,,tablet,2026-08-29T15:31:28.706143+00:00
666c80a6-bb52-4688-9bd0-4a9023f841bd,11832,sess_82fe712c657b4c69,homepage_view,,,mobile,2026-08-29T15:31:27.427290+00:00
b47fd331-5818-4532-a321-de624738e369,10806,sess_fd6008b5b8b14ff4,session_start,,,tablet,2026-08-29T15:31:22.706143+00:00
3ede6419-c032-4c6c-a544-70f33b43ed26,11832,sess_82fe712c657b4c69,session_start,,,mobile,2026-08-29T15:31:20.427290+00:00
ff490f1f-f339-4c73-938c-8f7ed2e13128,6574,sess_6cd9bc55ce7847e7,product_view,234,,mobile,2026-08-29T15:30:30.560584+00:00
496e25a6-dbc8-40ae-b436-80b98947998f,,sess_80bf5fa5286d4cf5,product_view,224,,mobile,2026-08-29T15:30:29.120237+00:00
5f4f1529-dffb-4256-b03f-f2f7daa4ef45,6574,sess_6cd9bc55ce7847e7,category_view,,,mobile,2026-08-29T15:30:14.560584+00:00
b591a4f6-ac34-4e21-950f-4e5318ac096b,6574,sess_6cd9bc55ce7847e7,homepage_view,,,mobile,2026-08-29T15:30:09.560584+00:00
0b849f22-3724-4712-b0a7-ee9bcecd84d1,6574,sess_6cd9bc55ce7847e7,session_start,,,mobile,2026-08-29T15:30:04.560584+00:00
5bb73fda-08bf-4e7b-ad91-8e3e0e808525,,sess_80bf5fa5286d4cf5,product_view,194,,mobile,2026-08-29T15:30:00.120237+00:00
a751e1ae-3807-4184-b7fd-ad2c2aff7ea7,11881,sess_0544139e0b2548af,product_view,192,,mobile,2026-08-29T15:29:32.369232+00:00
74736ed3-82c1-475c-a271-c9b0baa1f965,,sess_80bf5fa5286d4cf5,product_view,39,,mobile,2026-08-29T15:29:15.120237+00:00
3987bbdc-7f80-4c99-8bd1-02821b99741c,,sess_80bf5fa5286d4cf5,category_view,,,mobile,2026-08-29T15:29:00.120237+00:00
79a88ece-5141-41ab-b426-63eb5ef12b99,,sess_80bf5fa5286d4cf5,homepage_view,,,mobile,2026-08-29T15:28:55.120237+00:00
812057f5-127b-495d-b241-decd827a66a6,11881,sess_0544139e0b2548af,product_view,232,,mobile,2026-08-29T15:28:48.369232+00:00
5ca99e89-1548-4993-bfc5-a863b25d805a,,sess_80bf5fa5286d4cf5,session_start,,,mobile,2026-08-29T15:28:48.120237+00:00
dfc38df1-1504-4604-b504-883467c8eb70,11881,sess_0544139e0b2548af,product_view,72,,mobile,2026-08-29T15:28:00.369232+00:00
95a35c48-e77b-450d-8297-7098254a7109,11881,sess_0544139e0b2548af,category_view,,,mobile,2026-08-29T15:27:46.369232+00:00
c2b72154-588b-45e3-9d24-135919b8744d,6924,sess_cbba78ba97f34cec,product_view,109,,mobile,2026-08-29T15:27:34.830173+00:00
0131bc1d-17a5-4b6e-bda8-14d4769ee956,11881,sess_0544139e0b2548af,homepage_view,,,mobile,2026-08-29T15:27:29.369232+00:00
ec28dbe3-b6c3-453f-b638-d16fe473cbb9,11881,sess_0544139e0b2548af,session_start,,,mobile,2026-08-29T15:27:21.369232+00:00
8c8a4fc6-7c6e-413e-8f80-b14153cc6db6,6924,sess_cbba78ba97f34cec,category_view,,,mobile,2026-08-29T15:27:19.830173+00:00
1924dfab-f77d-4523-876d-b03f095a6d53,6924,sess_cbba78ba97f34cec,homepage_view,,,mobile,2026-08-29T15:27:07.830173+00:00
bed02459-23ca-47d3-b9df-75b181d1e368,6924,sess_cbba78ba97f34cec,session_start,,,mobile,2026-08-29T15:26:58.830173+00:00
531f593b-7aa0-4a8e-8dc9-efcd1758b56f,9357,sess_93e2562153c54865,search_result_view,,emerald green satin slip dress for evening party,mobile,2026-08-29T15:26:52.927420+00:00
2020b409-f0c8-45fb-a123-a0ec3dfcf6e4,9357,sess_93e2562153c54865,search,,emerald green satin slip dress for evening party,mobile,2026-08-29T15:26:41.927420+00:00
863cf20a-6ef9-4434-a3f3-a4c626c6b2d8,9357,sess_93e2562153c54865,homepage_view,,,mobile,2026-08-29T15:26:30.927420+00:00
614f325d-5ab6-468f-8a68-e6b770a2cf6b,9357,sess_93e2562153c54865,session_start,,,mobile,2026-08-29T15:26:26.927420+00:00
76bc5b74-3342-4e0e-991a-5e4ab92bf539,,sess_687132f965344a07,purchase_completed,148,,mobile,2026-08-29T15:22:13.512646+00:00
c3523f15-0ef4-4e1c-a73e-b6893e82a482,,sess_687132f965344a07,checkout_started,,,mobile,2026-08-29T15:21:04.512646+00:00
a495f0e3-d794-4467-b749-41e22db182a2,,sess_687132f965344a07,add_to_cart,148,,mobile,2026-08-29T15:20:26.512646+00:00
a03dd690-caff-47cc-8004-483fd3f490e1,,sess_687132f965344a07,product_view,148,red heels,mobile,2026-08-29T15:20:05.512646+00:00
f08e6c1b-c198-4618-af89-48c944d5bd73,,sess_687132f965344a07,search,,red heels,mobile,2026-08-29T15:19:51.512646+00:00
80f8f48c-b0b6-461d-bab8-67bab7eddea0,,sess_687132f965344a07,homepage_view,,,mobile,2026-08-29T15:19:44.512646+00:00
0ce8a550-e03c-4987-a7df-676a9abf1dd4,,sess_687132f965344a07,session_start,,,mobile,2026-08-29T15:19:41.512646+00:00
bf9d58d4-fc13-4699-a20f-02dd3be6c1ad,6868,sess_8d11edaa2d564b08,homepage_view,,,mobile,2026-08-29T15:17:40.213965+00:00
2dd3056e-8fcb-4d2b-a49f-414c2294452c,6868,sess_8d11edaa2d564b08,session_start,,,mobile,2026-08-29T15:17:33.213965+00:00
7b6d9a80-a4bd-4721-92a1-89a43eed9abe,6124,sess_51cbcbcef8274e7d,product_view,168,,desktop,2026-08-29T15:15:44.281720+00:00
4aa0b1ea-edb7-48c0-8801-80c62aef7edc,6124,sess_51cbcbcef8274e7d,product_view,4,,desktop,2026-08-29T15:15:21.281720+00:00
d3c874c4-d68b-42b6-8292-1e6bb8983bcf,6124,sess_51cbcbcef8274e7d,category_view,,,desktop,2026-08-29T15:14:57.281720+00:00
d074efeb-5c5f-4737-932e-7196391ee789,6124,sess_51cbcbcef8274e7d,homepage_view,,,desktop,2026-08-29T15:14:52.281720+00:00
e04bb617-45e0-4a25-bb3f-b30ccb6bf1dc,6124,sess_51cbcbcef8274e7d,session_start,,,desktop,2026-08-29T15:14:47.281720+00:00
21d04dcb-7646-4bcb-908c-804c07c9dc15,8088,sess_0f5ea638739c4cf7,purchase_completed,194,,desktop,2026-08-29T15:10:33.130149+00:00
ff292e63-b06e-4a0f-afb7-176b21bcd73b,8088,sess_0f5ea638739c4cf7,checkout_started,,,desktop,2026-08-29T15:09:22.130149+00:00
9a444613-6e48-4b35-9bf2-95228ac96e9c,8088,sess_0f5ea638739c4cf7,add_to_cart,194,,desktop,2026-08-29T15:08:43.130149+00:00
8b305fb0-f314-40a6-a87e-d40a9000a781,,sess_d3f5283603044f3b,homepage_view,,,desktop,2026-08-29T15:08:38.397188+00:00
00dbac11-490f-4552-af45-bd412f582fd6,,sess_d3f5283603044f3b,session_start,,,desktop,2026-08-29T15:08:28.397188+00:00
8a16afde-1125-4079-88a8-0be61471eb42,8088,sess_0f5ea638739c4cf7,product_view,194,retro minimalist white leather sneakers,desktop,2026-08-29T15:08:21.130149+00:00
1dd8147e-cc1b-4ca6-84cc-7cf74efbddbe,8088,sess_0f5ea638739c4cf7,search,,retro minimalist white leather sneakers,desktop,2026-08-29T15:08:11.130149+00:00
82ddcaea-e10f-454d-9df0-02e635b2f42b,8088,sess_0f5ea638739c4cf7,homepage_view,,,desktop,2026-08-29T15:07:54.130149+00:00
069d7fc6-b067-4771-a688-cda369b9dacc,8088,sess_0f5ea638739c4cf7,session_start,,,desktop,2026-08-29T15:07:44.130149+00:00
6325fa71-fd9f-438c-9e58-d8f1cc8d8f25,9494,sess_9f60433eebca42b8,purchase_completed,116,,mobile,2026-08-29T15:07:25.076139+00:00
1049dfbb-cc1e-4963-b981-0b3f2e5cdca4,11703,sess_d6dfe04d1121409a,purchase_completed,246,,mobile,2026-08-29T15:07:10.508084+00:00
4a8b1640-7c3c-4e5b-aea8-8fa6edbd868e,9494,sess_9f60433eebca42b8,checkout_started,,,mobile,2026-08-29T15:06:47.076139+00:00
d0051dd1-f6e7-4af9-9c2f-0848dc04309e,8864,sess_715ee95f150449ea,product_view,144,,mobile,2026-08-29T15:06:46.503831+00:00
2a473f72-0bcb-4876-8fa1-35fed7a4deb6,8864,sess_715ee95f150449ea,category_view,,,mobile,2026-08-29T15:06:22.503831+00:00
66d29cd4-4d07-47b6-931e-a3a64af40ed5,8864,sess_715ee95f150449ea,homepage_view,,,mobile,2026-08-29T15:06:17.503831+00:00
96d35b68-c293-4d55-a0f8-c721f726d594,8864,sess_715ee95f150449ea,session_start,,,mobile,2026-08-29T15:06:14.503831+00:00
88660b85-6756-474b-8594-91c7d420aabd,9494,sess_9f60433eebca42b8,add_to_cart,116,,mobile,2026-08-29T15:06:12.076139+00:00
2a9c20e0-cda6-43fe-a2db-0c2173b35913,11703,sess_d6dfe04d1121409a,checkout_started,,,mobile,2026-08-29T15:05:57.508084+00:00
54869271-79ed-45f3-979f-3b6a3789ea2f,9494,sess_9f60433eebca42b8,product_view,116,navy tailored oxford shirt pure cotton,mobile,2026-08-29T15:05:25.076139+00:00
6ade7a06-8906-4b39-b5a0-07078d352cc5,9494,sess_9f60433eebca42b8,search,,navy tailored oxford shirt pure cotton,mobile,2026-08-29T15:05:10.076139+00:00
872d1cd1-140a-449d-b386-68ff3d3e791f,11703,sess_d6dfe04d1121409a,add_to_cart,246,,mobile,2026-08-29T15:05:06.508084+00:00
0973d085-0c4e-4e53-8a3c-75af2b051daf,9494,sess_9f60433eebca42b8,homepage_view,,,mobile,2026-08-29T15:04:52.076139+00:00
cc9fad64-c2a0-4a5c-bd8f-55679bbe852d,9494,sess_9f60433eebca42b8,session_start,,,mobile,2026-08-29T15:04:43.076139+00:00
6ef51e9f-d2e1-45ca-8bdb-f66ce8c1002c,6994,sess_8ce3219e877d4212,wishlist_add,218,,desktop,2026-08-29T15:04:33.674770+00:00
9610ae5e-bece-4f7c-877b-71ab13db98f5,6994,sess_8ce3219e877d4212,product_view,218,,desktop,2026-08-29T15:04:21.674770+00:00
424fbda2-cd8b-45e9-baef-10b9aa6258d7,6994,sess_8ce3219e877d4212,homepage_view,,,desktop,2026-08-29T15:04:13.674770+00:00
95e4f1c8-b3aa-40e8-a8ed-c43258a7f689,6994,sess_8ce3219e877d4212,session_start,,,desktop,2026-08-29T15:04:10.674770+00:00
f8d97d41-12cd-450d-b71d-e13e7a4ec321,11703,sess_d6dfe04d1121409a,product_view,246,,mobile,2026-08-29T15:04:10.508084+00:00
c000de0e-ca9d-4764-98ee-b8427e0171e0,11703,sess_d6dfe04d1121409a,homepage_view,,,mobile,2026-08-29T15:03:55.508084+00:00
f0cfd83f-8691-4d37-98b1-472954c6e0b3,11703,sess_d6dfe04d1121409a,session_start,,,mobile,2026-08-29T15:03:51.508084+00:00
00bf5a13-64ec-4ec8-9f3d-c81d16090da3,8112,sess_ab0b157ee1cd43e5,purchase_completed,84,,desktop,2026-08-29T15:00:16.613681+00:00
421327d2-0e44-4506-8f1c-1fcaa8205e11,8112,sess_ab0b157ee1cd43e5,checkout_started,,,desktop,2026-08-29T14:59:13.613681+00:00
8231a082-66c0-4354-87c4-255434089440,10306,sess_d2d9bff6f3db4004,homepage_view,,,mobile,2026-08-29T14:58:56.162889+00:00
60c67267-66ed-44af-92c2-ff20c6b271e8,10306,sess_d2d9bff6f3db4004,session_start,,,mobile,2026-08-29T14:58:53.162889+00:00
d416e405-f037-4371-a4a9-a4a0d6aa45d2,8112,sess_ab0b157ee1cd43e5,add_to_cart,84,,desktop,2026-08-29T14:58:27.613681+00:00
c2519f78-ea17-48a9-863c-5d2a42719841,8112,sess_ab0b157ee1cd43e5,product_view,84,,desktop,2026-08-29T14:57:28.613681+00:00
1e14e2d4-142e-4f87-a122-7555f757c4ce,8112,sess_ab0b157ee1cd43e5,homepage_view,,,desktop,2026-08-29T14:57:21.613681+00:00
18718c2c-b82f-420c-92ac-7294b13d13d9,8112,sess_ab0b157ee1cd43e5,session_start,,,desktop,2026-08-29T14:57:12.613681+00:00
afe15148-0284-4ddb-816e-c09700ba7477,9998,sess_2881bd419b194d66,purchase_completed,233,,desktop,2026-08-29T14:56:36.670727+00:00
6c4ef7ce-c6db-4001-aa1d-86fb98f540ae,11667,sess_ed11612a565b4c5d,wishlist_add,146,,mobile,2026-08-29T14:55:59.980483+00:00
68cfaf5a-b2c1-46ad-b654-a6eccb986daa,11667,sess_ed11612a565b4c5d,product_view,146,,mobile,2026-08-29T14:55:29.980483+00:00
ccfb32aa-17e6-4863-8801-6fa23dd9ecfd,11667,sess_ed11612a565b4c5d,homepage_view,,,mobile,2026-08-29T14:55:16.980483+00:00
efafefc4-77d2-470c-8396-75ac9a8a8668,11667,sess_ed11612a565b4c5d,session_start,,,mobile,2026-08-29T14:55:13.980483+00:00
01ae58bb-3796-4848-bdcb-7160a8b650dd,9998,sess_2881bd419b194d66,checkout_started,,,desktop,2026-08-29T14:55:11.670727+00:00
27bde60a-d8f8-465c-b77d-32fea2a0e263,9998,sess_2881bd419b194d66,add_to_cart,233,,desktop,2026-08-29T14:54:40.670727+00:00
61cf3858-f82f-4c4a-9f06-bed20eb442e6,6620,sess_0d044021be9c4f2e,purchase_completed,239,,mobile,2026-08-29T14:53:55.367602+00:00
8009feef-7f33-4195-a966-c64aacdd6079,9998,sess_2881bd419b194d66,product_view,233,summer top,desktop,2026-08-29T14:53:45.670727+00:00
5a4265dc-c7d9-4b71-a60b-100e0b872fa1,9998,sess_2881bd419b194d66,search,,summer top,desktop,2026-08-29T14:53:36.670727+00:00
97bec268-5e1f-4d13-af95-7be1415cb854,9998,sess_2881bd419b194d66,homepage_view,,,desktop,2026-08-29T14:53:28.670727+00:00
f1e0ab56-8bac-4a8d-b073-f6a2c818e7d4,9998,sess_2881bd419b194d66,session_start,,,desktop,2026-08-29T14:53:21.670727+00:00
1ef15138-7174-4684-8388-1d55e79e2afe,6620,sess_0d044021be9c4f2e,checkout_started,,,mobile,2026-08-29T14:53:11.367602+00:00
82f8956c-c94c-40a2-a14e-a97dad4e5ab1,6620,sess_0d044021be9c4f2e,add_to_cart,239,,mobile,2026-08-29T14:52:14.367602+00:00
9f5305bc-0be1-4fbe-b363-4ae4a4ab7cbc,6620,sess_0d044021be9c4f2e,product_view,239,,mobile,2026-08-29T14:51:25.367602+00:00
d4b843cd-930a-4bf9-b720-f69b8dbe8ba4,6620,sess_0d044021be9c4f2e,homepage_view,,,mobile,2026-08-29T14:51:19.367602+00:00
171691a6-4ce2-4308-b0d4-c7a6674a9f6e,6620,sess_0d044021be9c4f2e,session_start,,,mobile,2026-08-29T14:51:14.367602+00:00
4ec741ed-b01e-4b95-8151-4610e52391bb,9815,sess_6cb11444a4bd4c19,checkout_abandoned,,,desktop,2026-08-29T14:51:11.109803+00:00
7ab6a7fc-91f0-47a6-8d69-5d1747352c47,9815,sess_6cb11444a4bd4c19,checkout_started,,,desktop,2026-08-29T14:50:38.109803+00:00
a2712137-e4f9-4b98-b5f5-0ca0d234790c,9815,sess_6cb11444a4bd4c19,add_to_cart,72,,desktop,2026-08-29T14:50:18.109803+00:00
ad5e4749-41a6-439e-8622-8fa3748c8ca8,9815,sess_6cb11444a4bd4c19,product_view,72,black shirt,desktop,2026-08-29T14:49:59.109803+00:00
73b06173-6515-4473-ae90-bbe1cbd31056,7886,sess_155b3c11d11144f0,product_view,127,,mobile,2026-08-29T14:49:58.800941+00:00
1d66bdde-64dc-4797-a444-8ac6d150492e,9815,sess_6cb11444a4bd4c19,search,,black shirt,desktop,2026-08-29T14:49:53.109803+00:00
b6b2bfec-2044-40a5-9615-cb6c5cd8d214,8333,sess_520269cecb074ff6,homepage_view,,,desktop,2026-08-29T14:49:46.731455+00:00
2b2e3d36-3b2d-46e7-a641-3023e89e67b5,9815,sess_6cb11444a4bd4c19,homepage_view,,,desktop,2026-08-29T14:49:45.109803+00:00
5b31990e-bb02-4105-8bfc-e795d493b1dd,8333,sess_520269cecb074ff6,session_start,,,desktop,2026-08-29T14:49:37.731455+00:00
159681e6-d66a-4a52-8b68-0c817c301019,9815,sess_6cb11444a4bd4c19,session_start,,,desktop,2026-08-29T14:49:37.109803+00:00
56082c0b-e532-4a63-843b-f814f00d9773,7886,sess_155b3c11d11144f0,product_view,87,,mobile,2026-08-29T14:49:21.800941+00:00
ea530cd7-9c18-4a4b-bd66-2944e4925877,7886,sess_155b3c11d11144f0,product_view,237,,mobile,2026-08-29T14:49:04.800941+00:00
b0b44dad-548f-4035-bc3d-9d5959961dd8,7886,sess_155b3c11d11144f0,category_view,,,mobile,2026-08-29T14:48:48.800941+00:00
d85b8b2d-968b-41d1-8a98-c63401f96637,7886,sess_155b3c11d11144f0,homepage_view,,,mobile,2026-08-29T14:48:34.800941+00:00
5994072d-8bc5-4015-8f32-6592d504b7ca,7886,sess_155b3c11d11144f0,session_start,,,mobile,2026-08-29T14:48:30.800941+00:00
abbac617-4d09-487c-8c8a-ec48063af3dc,11087,sess_219f867f59634c19,checkout_abandoned,,,mobile,2026-08-29T14:46:14.661529+00:00
47748d44-f2e3-4d79-9397-54a92229b1c1,11087,sess_219f867f59634c19,checkout_started,,,mobile,2026-08-29T14:45:45.661529+00:00
ad2b523f-e8b2-4971-bd8e-85472fdbbce6,6844,sess_4a2f3e9d63a245f2,purchase_completed,185,,mobile,2026-08-29T14:45:30.108951+00:00
e6be6780-0c6c-40f8-b00a-1ea526ac5f40,11087,sess_219f867f59634c19,add_to_cart,102,,mobile,2026-08-29T14:45:19.661529+00:00
293b2a93-3693-4f9a-a2dc-2d67d6afc90f,6844,sess_4a2f3e9d63a245f2,checkout_started,,,mobile,2026-08-29T14:44:57.108951+00:00
ca0e15bb-d076-4c1c-8144-7b34bae18c69,11087,sess_219f867f59634c19,product_view,102,linen trousers,mobile,2026-08-29T14:44:37.661529+00:00
708d772a-b2ab-44f1-bb6f-91f2471df7ee,11087,sess_219f867f59634c19,search,,linen trousers,mobile,2026-08-29T14:44:27.661529+00:00
1f45e28e-63c2-4ffb-8217-f01467992621,6844,sess_4a2f3e9d63a245f2,add_to_cart,185,,mobile,2026-08-29T14:44:26.108951+00:00
4a2e3557-0316-46a7-9562-defb97fdde32,11087,sess_219f867f59634c19,homepage_view,,,mobile,2026-08-29T14:44:17.661529+00:00
bfb40e1a-08c1-453a-af22-386640ae7f37,,sess_9e475da12b9d4771,product_view,179,,desktop,2026-08-29T14:44:13.984676+00:00
43d4d888-029e-4b87-bd88-f8ac5e85ccf8,11087,sess_219f867f59634c19,session_start,,,mobile,2026-08-29T14:44:13.661529+00:00
9b0ce535-7a97-4a0e-8402-07cb91396daf,6844,sess_4a2f3e9d63a245f2,product_view,185,black floral maxi dress for summer wedding under 3000,mobile,2026-08-29T14:43:57.108951+00:00
11515792-d59f-4740-b323-d26e9f5d69cf,,sess_1a0513450d034f09,homepage_view,,,desktop,2026-08-29T14:43:55.538013+00:00
4a11aa81-143e-4ee7-825a-94a379bc67be,,sess_1a0513450d034f09,session_start,,,desktop,2026-08-29T14:43:51.538013+00:00
41391c24-093b-4aa7-9c53-aebc0e84cff5,6844,sess_4a2f3e9d63a245f2,search,,black floral maxi dress for summer wedding under 3000,mobile,2026-08-29T14:43:43.108951+00:00
b3fd39e1-a8eb-4174-aa82-de2e120c9322,,sess_9e475da12b9d4771,product_view,124,,desktop,2026-08-29T14:43:33.984676+00:00
161bb1b5-5501-4de2-bbd3-ab6a18b35af2,6844,sess_4a2f3e9d63a245f2,homepage_view,,,mobile,2026-08-29T14:43:25.108951+00:00
9dffc59b-66f5-454c-99ac-027397f48278,6844,sess_4a2f3e9d63a245f2,session_start,,,mobile,2026-08-29T14:43:19.108951+00:00
8f61a4af-33a0-4cf2-897e-0d3cd7513282,11852,sess_c8a97f634ba14d42,homepage_view,,,mobile,2026-08-29T14:42:54.144911+00:00
1fcfd5b8-ad81-4bd1-8f43-554b9e314a9c,11852,sess_c8a97f634ba14d42,session_start,,,mobile,2026-08-29T14:42:50.144911+00:00
fd93dfae-aa53-4037-8ec6-e9981089ce43,,sess_9e475da12b9d4771,product_view,189,,desktop,2026-08-29T14:42:48.984676+00:00
a26e022b-10ca-45cd-9b3b-81cecec28416,,sess_9e475da12b9d4771,category_view,,,desktop,2026-08-29T14:42:38.984676+00:00
